id,document_id,company,brand,product,age_segment,page_url,asset_url,asset_type,alt_text,creative_text,width,height,is_landing_page_candidate,confidence,collected_at,metadata_json
1,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/og.jpg,og_image,,OG/Twitter preview image,,,0,0.85,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
2,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/logo.svg,page_image,健康にアイデアを 株式会社 明治,,249.0,68.0,0,0.5,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
3,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/icons/icon_search.svg,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
4,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/icons/header_close.svg,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
5,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/icons/plus.svg,page_image,開く,,,,0,0.5,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
6,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/icons/external_gray.svg,page_image,（新しいウィンドウ）,,,,0,0.5,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
7,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_products_01.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
8,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_products_02.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
9,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_products_03.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
10,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_products_04.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
11,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_products_05.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
12,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_products_06.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
13,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_products_07.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
14,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_products_08.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
15,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_learned.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
16,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_learned_02.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
17,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_learned_03.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
18,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_learned_04.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
19,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_learned_07.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
20,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_learned_05.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
21,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_learned_08.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
22,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_learned_06.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
23,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_quality.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
24,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_quality_02.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
25,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/assets/img/structures/menu/menu_baby_clinic.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
26,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/common/logo.png,page_image,明治ほほえみ,,,,0,0.5,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
27,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_00c_bg_01.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
28,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_00c_bg_02.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
29,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_00c_bg_03.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
30,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/bg_icon_01.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
31,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/bg_icon_13.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
32,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/awards_title.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
33,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/tamahiyo.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
34,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/mamari_eki.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
35,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/mamari_kona.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
36,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/tomonite.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
37,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_12_ttl.png,page_image,News,,,,0,0.5,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
38,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_12_img_23.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
39,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_12_img_20.jpg,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
40,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_12_img_15.png?202603,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
41,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_12_img_14.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
42,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_12_img_09.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
43,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_12_img_11.jpg,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
44,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_12_img_02.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
45,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/bg_liquid_01_b.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
46,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/bg_icon_16.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
47,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/bg_icon_02.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
48,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_17_ttl.png,page_image,Movie,,,,0,0.5,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
49,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_17_thumb_01.jpg,page_image,はじまりのミルク,,,,0,0.5,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
50,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/common/dummy.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
51,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/bg_icon_08.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
52,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/bg_icon_09.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
53,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/bg_icon_10.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
54,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/bg_icon_14.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
55,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_05c_head.png,page_image,Product,,,,0,0.5,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
56,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_05c_img_pc.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
57,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_05c_img_sp.png,page_image,,,,,0,0.45,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
58,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/top/sec_02_head.png,page_image,Feature,,,,0,0.5,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
59,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/assets/img/common/head_point_01.png,page_image,Point 1,,,,0,0.5,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
60,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/campaign,landing_page,,キャンペーンTOP,,,1,0.75,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
61,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://campaign.meiji.co.jp/,landing_page,,明治会員ID限定キャンペーン,,,1,0.75,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
62,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/learned,landing_page,,体験・学ぶ,,,1,0.75,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
63,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://search.meiji.co.jp/?kw=キャンペーン&ie=u,landing_page,,キャンペーン,,,1,0.75,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
64,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/cmp/close2609?link=hce26071504,landing_page,,詳細はこちら,,,1,0.75,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
65,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/kosodateminnade/local,landing_page,,詳細はこちら,,,1,0.75,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
66,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/hohoemi/powder/eco,landing_page,,詳細はこちら,,,1,0.75,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
67,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/club/iglive,landing_page,,詳細はこちら,,,1,0.75,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
68,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/club/littleoneaction,landing_page,,詳細はこちら,,,1,0.75,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
69,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/products/brand/baby/app,landing_page,,詳細はこちら,,,1,0.75,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
70,1,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/baby/hohoemi/,https://www.meiji.co.jp/baby/club/line,landing_page,,詳細はこちら,,,1,0.75,2026-09-14T17:55:00,"{""page_url"": ""https://www.meiji.co.jp/baby/hohoemi/""}"
73,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/ogp.png,og_image,,OG/Twitter preview image,,,0,0.85,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
74,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/logo.svg,page_image,健康にアイデアを 株式会社 明治,,249.0,68.0,0,0.5,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
75,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/icons/icon_search.svg,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
76,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/icons/header_close.svg,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
77,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/icons/plus.svg,page_image,開く,,,,0,0.5,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
78,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/icons/external_gray.svg,page_image,（新しいウィンドウ）,,,,0,0.5,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
79,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_products_01.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
80,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_products_02.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
81,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_products_03.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
82,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_products_04.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
83,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_products_05.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
84,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_products_06.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
85,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_products_07.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
86,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_products_08.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
87,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_learned.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
88,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_learned_02.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
89,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_learned_03.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
90,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_learned_04.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
91,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_learned_07.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
92,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_learned_05.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
93,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_learned_08.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
94,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_learned_06.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
95,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_quality.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
96,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_quality_02.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
97,2,明治,ほほえみ,明治ほほえみ,0-1,https://www.meiji.co.jp/campaign/,https://www.meiji.co.jp/assets/img/structures/menu/menu_baby_clinic.png,page_image,,,,,0,0.45,2026-09-14T17:55:01,"{""page_url"": ""https://www.meiji.co.jp/campaign/""}"
