id,company,brand,product,age_segment,event_type,event_date,campaign_name,summary,target,message,talent,channel,marketing_intent,importance,confidence,fact_json,inference_json,source_documents_json,campaign_key
27,明治,ステップ,明治ステップ,1-3,ADVERTISING,2025-09-17,,"明治「ほほえみ」「ステップ」、乳児・幼児用粉ミルクで日本初のビフィズス菌配合が承認 - dxmagazine.jp: 明治「ほほえみ」「ステップ」、乳児・幼児用粉ミルクで日本初のビフィズス菌配合が承認 - dxmagazine.jp <a href=""https://news.google.com/rss/articles/CBMiTEFVX3lxTFAtZ0NqeGlkU1gwcV9nWW1DY1JJeC10OFFHOU1qNWh2VDg3VkZNWGQ3Ym9HSGF6...",乳幼児の保護者,,,ニュース/PR,認知拡大とブランド想起の獲得,3,0.72,"{""title"": ""明治「ほほえみ」「ステップ」、乳児・幼児用粉ミルクで日本初のビフィズス菌配合が承認 - dxmagazine.jp"", ""url"": ""https://news.google.com/rss/articles/CBMiTEFVX3lxTFAtZ0NqeGlkU1gwcV9nWW1DY1JJeC10OFFHOU1qNWh2VDg3VkZNWGQ3Ym9HSGF6Mk56aWp1cUFmcmhDTnRxUzluelJJc20?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2025-09-17"", ""matched_text"": ""明治「ほほえみ」「ステップ」、乳児・幼児用粉ミルクで日本初のビフィズス菌配合が承認 - dxmagazine.jp <a href=\""https://news.google.com/rss/articles/CBMiTEFVX3lxTFAtZ0NqeGlkU1gwcV9nWW1DY1JJeC10OFFHOU1qNWh2VDg3VkZNWGQ3Ym9HSGF6Mk56aWp1cUFmcmhDTnRxUzluelJJc20?oc=5\"" target=\""_blank\"">明治「ほほえみ」「ステップ」、乳児・幼児用粉ミルクで日本初のビフィズス菌配合が承認</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">dxmagazine.jp</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for ADVERTISING"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[38],7aa28aee09d3aab8
28,明治,ほほえみ,明治ほほえみ,0-1,OTHER,2025-10-30,,"明治「らくらくミルク」をプルタブ缶に変更 - dailydairynews.jp: 明治「らくらくミルク」をプルタブ缶に変更 - dailydairynews.jp <a href=""https://news.google.com/rss/articles/CBMiS0FVX3lxTE81cG5vNmduOVZwUWtacVhPZmhfRU1vZ2R2Vkc4Yi1FZkJ0amNlLTNkY3MzQzRJNUpIaUZXdDVLTklhd...",乳幼児の保護者,,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,1,0.45,"{""title"": ""明治「らくらくミルク」をプルタブ缶に変更 - dailydairynews.jp"", ""url"": ""https://news.google.com/rss/articles/CBMiS0FVX3lxTE81cG5vNmduOVZwUWtacVhPZmhfRU1vZ2R2Vkc4Yi1FZkJ0amNlLTNkY3MzQzRJNUpIaUZXdDVLTklhdWd0aC1kUXBWSQ?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2025-10-30"", ""matched_text"": ""明治「らくらくミルク」をプルタブ缶に変更 - dailydairynews.jp <a href=\""https://news.google.com/rss/articles/CBMiS0FVX3lxTE81cG5vNmduOVZwUWtacVhPZmhfRU1vZ2R2Vkc4Yi1FZkJ0amNlLTNkY3MzQzRJNUpIaUZXdDVLTklhdWd0aC1kUXBWSQ?oc=5\"" target=\""_blank\"">明治「らくらくミルク」をプルタブ缶に変更</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">dailydairynews.jp</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""No strong keyword match"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[7],d146a49f6da6128f
29,明治,ほほえみ,明治ほほえみ,0-1,PRODUCT_RENEWAL,2025-10-30,,"「明治ほほえみ らくらくミルク」「明治ステップ らくらくミルク」 リニューアル発売のお知らせ - kyodo.co.jp: 「明治ほほえみ らくらくミルク」「明治ステップ らくらくミルク」 リニューアル発売のお知らせ - kyodo.co.jp <a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE8wUkRpakpRWmMzZDdzUEtLV0g0a3VoV0lteXdSUGJrT3o5a2JXQXlTcGJ2U...",乳幼児の保護者,明治ほほえみ らくらくミルク,,ニュース/PR,商品理解の更新、品質・成分・利便性の再訴求,4,0.72,"{""title"": ""「明治ほほえみ らくらくミルク」「明治ステップ らくらくミルク」 リニューアル発売のお知らせ - kyodo.co.jp"", ""url"": ""https://news.google.com/rss/articles/CBMiWkFVX3lxTE8wUkRpakpRWmMzZDdzUEtLV0g0a3VoV0lteXdSUGJrT3o5a2JXQXlTcGJ2U0ozM3lIblBkODhlRnpSbWJ3RngwOFVGLUhSZWFFNFFTdlNFenRXQQ?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2025-10-30"", ""matched_text"": ""「明治ほほえみ らくらくミルク」「明治ステップ らくらくミルク」 リニューアル発売のお知らせ - kyodo.co.jp <a href=\""https://news.google.com/rss/articles/CBMiWkFVX3lxTE8wUkRpakpRWmMzZDdzUEtLV0g0a3VoV0lteXdSUGJrT3o5a2JXQXlTcGJ2U0ozM3lIblBkODhlRnpSbWJ3RngwOFVGLUhSZWFFNFFTdlNFenRXQQ?oc=5\"" target=\""_blank\"">「明治ほほえみ らくらくミルク」「明治ステップ らくらくミルク」 リニューアル発売のお知らせ</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">kyodo.co.jp</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PRODUCT_RENEWAL"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[23],708fe921944009e1
30,明治,ほほえみ,明治ほほえみ,0-1,PRODUCT_RENEWAL,2025-10-30,,"明治、液体ミルク刷新 安全性最優先でプルタブ缶に - 日本食糧新聞・電子版: 明治、液体ミルク刷新 安全性最優先でプルタブ缶に - 日本食糧新聞・電子版 <a href=""https://news.google.com/rss/articles/CBMiZkFVX3lxTE1rY3RqQ1ktdXZGQldCRGNMMHowQlBERk9UTkFjLTRPOUtuOG1xSUhaRXFEZlQ1WjZ3QmtCVkFyQ2h2d09x...",乳幼児の保護者,,,ニュース/PR,商品理解の更新、品質・成分・利便性の再訴求,4,0.72,"{""title"": ""明治、液体ミルク刷新 安全性最優先でプルタブ缶に - 日本食糧新聞・電子版"", ""url"": ""https://news.google.com/rss/articles/CBMiZkFVX3lxTE1rY3RqQ1ktdXZGQldCRGNMMHowQlBERk9UTkFjLTRPOUtuOG1xSUhaRXFEZlQ1WjZ3QmtCVkFyQ2h2d09xZmNKcU5tYTFiRFFnZ3k4N2lsVmJfSW1LQ1R5TmxzYW9Gdw?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2025-10-30"", ""matched_text"": ""明治、液体ミルク刷新 安全性最優先でプルタブ缶に - 日本食糧新聞・電子版 <a href=\""https://news.google.com/rss/articles/CBMiZkFVX3lxTE1rY3RqQ1ktdXZGQldCRGNMMHowQlBERk9UTkFjLTRPOUtuOG1xSUhaRXFEZlQ1WjZ3QmtCVkFyQ2h2d09xZmNKcU5tYTFiRFFnZ3k4N2lsVmJfSW1LQ1R5TmxzYW9Gdw?oc=5\"" target=\""_blank\"">明治、液体ミルク刷新 安全性最優先でプルタブ缶に</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">日本食糧新聞・電子版</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PRODUCT_RENEWAL"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[28],f635f77d0ce011e3
31,明治,ステップ,明治ステップ,1-3,OTHER,2025-10-30,,"明治「らくらくミルク」をプルタブ缶に変更 - dailydairynews.jp: 明治「らくらくミルク」をプルタブ缶に変更 - dailydairynews.jp <a href=""https://news.google.com/rss/articles/CBMiS0FVX3lxTE81cG5vNmduOVZwUWtacVhPZmhfRU1vZ2R2Vkc4Yi1FZkJ0amNlLTNkY3MzQzRJNUpIaUZXdDVLTklhd...",乳幼児の保護者,,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,1,0.45,"{""title"": ""明治「らくらくミルク」をプルタブ缶に変更 - dailydairynews.jp"", ""url"": ""https://news.google.com/rss/articles/CBMiS0FVX3lxTE81cG5vNmduOVZwUWtacVhPZmhfRU1vZ2R2Vkc4Yi1FZkJ0amNlLTNkY3MzQzRJNUpIaUZXdDVLTklhdWd0aC1kUXBWSQ?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2025-10-30"", ""matched_text"": ""明治「らくらくミルク」をプルタブ缶に変更 - dailydairynews.jp <a href=\""https://news.google.com/rss/articles/CBMiS0FVX3lxTE81cG5vNmduOVZwUWtacVhPZmhfRU1vZ2R2Vkc4Yi1FZkJ0amNlLTNkY3MzQzRJNUpIaUZXdDVLTklhdWd0aC1kUXBWSQ?oc=5\"" target=\""_blank\"">明治「らくらくミルク」をプルタブ缶に変更</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">dailydairynews.jp</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""No strong keyword match"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[36],4b53a2c84778a84f
32,明治,ステップ,明治ステップ,1-3,PRODUCT_RENEWAL,2025-10-30,,"「明治ほほえみ らくらくミルク」「明治ステップ らくらくミルク」 リニューアル発売のお知らせ - kyodo.co.jp: 「明治ほほえみ らくらくミルク」「明治ステップ らくらくミルク」 リニューアル発売のお知らせ - kyodo.co.jp <a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE8wUkRpakpRWmMzZDdzUEtLV0g0a3VoV0lteXdSUGJrT3o5a2JXQXlTcGJ2U...",乳幼児の保護者,明治ほほえみ らくらくミルク,,ニュース/PR,商品理解の更新、品質・成分・利便性の再訴求,4,0.72,"{""title"": ""「明治ほほえみ らくらくミルク」「明治ステップ らくらくミルク」 リニューアル発売のお知らせ - kyodo.co.jp"", ""url"": ""https://news.google.com/rss/articles/CBMiWkFVX3lxTE8wUkRpakpRWmMzZDdzUEtLV0g0a3VoV0lteXdSUGJrT3o5a2JXQXlTcGJ2U0ozM3lIblBkODhlRnpSbWJ3RngwOFVGLUhSZWFFNFFTdlNFenRXQQ?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2025-10-30"", ""matched_text"": ""「明治ほほえみ らくらくミルク」「明治ステップ らくらくミルク」 リニューアル発売のお知らせ - kyodo.co.jp <a href=\""https://news.google.com/rss/articles/CBMiWkFVX3lxTE8wUkRpakpRWmMzZDdzUEtLV0g0a3VoV0lteXdSUGJrT3o5a2JXQXlTcGJ2U0ozM3lIblBkODhlRnpSbWJ3RngwOFVGLUhSZWFFNFFTdlNFenRXQQ?oc=5\"" target=\""_blank\"">「明治ほほえみ らくらくミルク」「明治ステップ らくらくミルク」 リニューアル発売のお知らせ</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">kyodo.co.jp</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PRODUCT_RENEWAL"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[41],3583fdf7f80083e4
33,明治,ステップ,明治ステップ,1-3,PRODUCT_RENEWAL,2025-10-30,,"明治、液体ミルク刷新 安全性最優先でプルタブ缶に - 日本食糧新聞・電子版: 明治、液体ミルク刷新 安全性最優先でプルタブ缶に - 日本食糧新聞・電子版 <a href=""https://news.google.com/rss/articles/CBMiZkFVX3lxTE1rY3RqQ1ktdXZGQldCRGNMMHowQlBERk9UTkFjLTRPOUtuOG1xSUhaRXFEZlQ1WjZ3QmtCVkFyQ2h2d09x...",乳幼児の保護者,,,ニュース/PR,商品理解の更新、品質・成分・利便性の再訴求,4,0.72,"{""title"": ""明治、液体ミルク刷新 安全性最優先でプルタブ缶に - 日本食糧新聞・電子版"", ""url"": ""https://news.google.com/rss/articles/CBMiZkFVX3lxTE1rY3RqQ1ktdXZGQldCRGNMMHowQlBERk9UTkFjLTRPOUtuOG1xSUhaRXFEZlQ1WjZ3QmtCVkFyQ2h2d09xZmNKcU5tYTFiRFFnZ3k4N2lsVmJfSW1LQ1R5TmxzYW9Gdw?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2025-10-30"", ""matched_text"": ""明治、液体ミルク刷新 安全性最優先でプルタブ缶に - 日本食糧新聞・電子版 <a href=\""https://news.google.com/rss/articles/CBMiZkFVX3lxTE1rY3RqQ1ktdXZGQldCRGNMMHowQlBERk9UTkFjLTRPOUtuOG1xSUhaRXFEZlQ1WjZ3QmtCVkFyQ2h2d09xZmNKcU5tYTFiRFFnZ3k4N2lsVmJfSW1LQ1R5TmxzYW9Gdw?oc=5\"" target=\""_blank\"">明治、液体ミルク刷新 安全性最優先でプルタブ缶に</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">日本食糧新聞・電子版</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PRODUCT_RENEWAL"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[43],52bf063a464f9d5d
34,明治,ほほえみ,明治ほほえみ,0-1,PRODUCT_LAUNCH,2025-11-18,,"明治、日本初ビフィズス菌入り粉ミルク発売 - dailydairynews.jp: 明治、日本初ビフィズス菌入り粉ミルク発売 - dailydairynews.jp <a href=""https://news.google.com/rss/articles/CBMiS0FVX3lxTE5PVXVSNUtmT1pWTW5aeGJ2bnlOZ2R0di1oVE9vUS1FdmE0b2E5c2d1RW1zMElXTzRjdmRPbFVVQjVhS...",乳幼児の保護者,,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,4,0.72,"{""title"": ""明治、日本初ビフィズス菌入り粉ミルク発売 - dailydairynews.jp"", ""url"": ""https://news.google.com/rss/articles/CBMiS0FVX3lxTE5PVXVSNUtmT1pWTW5aeGJ2bnlOZ2R0di1oVE9vUS1FdmE0b2E5c2d1RW1zMElXTzRjdmRPbFVVQjVhSEh3eWl0cjhzTQ?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2025-11-18"", ""matched_text"": ""明治、日本初ビフィズス菌入り粉ミルク発売 - dailydairynews.jp <a href=\""https://news.google.com/rss/articles/CBMiS0FVX3lxTE5PVXVSNUtmT1pWTW5aeGJ2bnlOZ2R0di1oVE9vUS1FdmE0b2E5c2d1RW1zMElXTzRjdmRPbFVVQjVhSEh3eWl0cjhzTQ?oc=5\"" target=\""_blank\"">明治、日本初ビフィズス菌入り粉ミルク発売</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">dailydairynews.jp</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PRODUCT_LAUNCH"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[18],b93e2a20920ed0bc
35,明治,ほほえみ,明治ほほえみ,0-1,EVENT,2026-01-06,,"「明治ほほえみ」×「Babiew」コラボイベント 東京・二子玉川で開催 - PR TIMES: 「明治ほほえみ」×「Babiew」コラボイベント 東京・二子玉川で開催 - PR TIMES <a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE5DRUNCblJPWWpkMTd2UE1lVWRROTZjVkdWSTZsb1lBVE4xLUV0bjNXWGpkMmEtS2VXWmFLZmJ...",乳幼児の保護者,,,ニュース/PR,育児接点での信頼形成,3,0.72,"{""title"": ""「明治ほほえみ」×「Babiew」コラボイベント 東京・二子玉川で開催 - PR TIMES"", ""url"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTE5DRUNCblJPWWpkMTd2UE1lVWRROTZjVkdWSTZsb1lBVE4xLUV0bjNXWGpkMmEtS2VXWmFLZmJxZnIwTWljbmtEWHVxVE1ncUtuTUFWSkJKSEQwRFY0TFFqamRncW9LeWdoc2c?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-01-06"", ""matched_text"": ""「明治ほほえみ」×「Babiew」コラボイベント 東京・二子玉川で開催 - PR TIMES <a href=\""https://news.google.com/rss/articles/CBMiakFVX3lxTE5DRUNCblJPWWpkMTd2UE1lVWRROTZjVkdWSTZsb1lBVE4xLUV0bjNXWGpkMmEtS2VXWmFLZmJxZnIwTWljbmtEWHVxVE1ncUtuTUFWSkJKSEQwRFY0TFFqamRncW9LeWdoc2c?oc=5\"" target=\""_blank\"">「明治ほほえみ」×「Babiew」コラボイベント 東京・二子玉川で開催</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR TIMES</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for EVENT"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[6],7eb22b8f67c92dfa
36,明治,ほほえみ,明治ほほえみ,0-1,EVENT,2026-01-08,,"【東京都世田谷区】明治ほほえみ×Babiewコラボイベント開催！プロによる月齢フォト撮影や調乳体験も - ガジェット通信: 【東京都世田谷区】明治ほほえみ×Babiewコラボイベント開催！プロによる月齢フォト撮影や調乳体験も - ガジェット通信 <a href=""https://news.google.com/rss/articles/CBMiS0FVX3lxTE1Lek04cUNEd19Hc3VPdElMTG4ta3FxYzc4eXJRV2hmY2xHNGRpREJYV00tU...",乳幼児の保護者,,,ニュース/PR,育児接点での信頼形成,3,0.72,"{""title"": ""【東京都世田谷区】明治ほほえみ×Babiewコラボイベント開催！プロによる月齢フォト撮影や調乳体験も - ガジェット通信"", ""url"": ""https://news.google.com/rss/articles/CBMiS0FVX3lxTE1Lek04cUNEd19Hc3VPdElMTG4ta3FxYzc4eXJRV2hmY2xHNGRpREJYV00tU1JIRnFZbms3alVaZ2NtUmRURWljN3Nibw?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-01-08"", ""matched_text"": ""【東京都世田谷区】明治ほほえみ×Babiewコラボイベント開催！プロによる月齢フォト撮影や調乳体験も - ガジェット通信 <a href=\""https://news.google.com/rss/articles/CBMiS0FVX3lxTE1Lek04cUNEd19Hc3VPdElMTG4ta3FxYzc4eXJRV2hmY2xHNGRpREJYV00tU1JIRnFZbms3alVaZ2NtUmRURWljN3Nibw?oc=5\"" target=\""_blank\"">【東京都世田谷区】明治ほほえみ×Babiewコラボイベント開催！プロによる月齢フォト撮影や調乳体験も</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">ガジェット通信</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for EVENT"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[8],2fc4bcc614e68ad3
37,明治,ほほえみ,明治ほほえみ,0-1,EVENT,2026-01-19,,"家族の“ほほえみ”あふれるコンテンツが充実 明治ほほえみ×Babiewコラボイベント - PR EDGE: 家族の“ほほえみ”あふれるコンテンツが充実 明治ほほえみ×Babiewコラボイベント - PR EDGE <a href=""https://news.google.com/rss/articles/CBMiPkFVX3lxTE1BdkQyb0FjcEJqcWxscEFMZVdYQ0tvS1lWT3VyVk5YdXJXeklLN2NUSnQ3WHdsWDZfU...",乳幼児の保護者,,,ニュース/PR,育児接点での信頼形成,3,0.72,"{""title"": ""家族の“ほほえみ”あふれるコンテンツが充実 明治ほほえみ×Babiewコラボイベント - PR EDGE"", ""url"": ""https://news.google.com/rss/articles/CBMiPkFVX3lxTE1BdkQyb0FjcEJqcWxscEFMZVdYQ0tvS1lWT3VyVk5YdXJXeklLN2NUSnQ3WHdsWDZfUGR3V0pn?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-01-19"", ""matched_text"": ""家族の“ほほえみ”あふれるコンテンツが充実 明治ほほえみ×Babiewコラボイベント - PR EDGE <a href=\""https://news.google.com/rss/articles/CBMiPkFVX3lxTE1BdkQyb0FjcEJqcWxscEFMZVdYQ0tvS1lWT3VyVk5YdXJXeklLN2NUSnQ3WHdsWDZfUGR3V0pn?oc=5\"" target=\""_blank\"">家族の“ほほえみ”あふれるコンテンツが充実 明治ほほえみ×Babiewコラボイベント</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR EDGE</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for EVENT"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[9],0fa9e7ee21a49cc7
38,明治,ほほえみ,明治ほほえみ,0-1,PR_ACTIVITY,2026-02-12,,"【産前クライシス調査】95%が悩む、ベビーグッズ選び「ママ任せ」が夫婦の溝に!? | BEFFY Inc.のプレスリリース - PR TIMES: 【産前クライシス調査】95%が悩む、ベビーグッズ選び「ママ任せ」が夫婦の溝に!? | BEFFY Inc.のプレスリリース - PR TIMES <a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTFBpa2prTXhuV2ZTekNQNWVtQWtJTl94Z0lzWkVweXl1WUFIW...",乳幼児の保護者,,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,2,0.72,"{""title"": ""【産前クライシス調査】95%が悩む、ベビーグッズ選び「ママ任せ」が夫婦の溝に!? | BEFFY Inc.のプレスリリース - PR TIMES"", ""url"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTFBpa2prTXhuV2ZTekNQNWVtQWtJTl94Z0lzWkVweXl1WUFIWldxU0xJZnJiMnVJMnNzWV9mQy1LVUQxRTlXU0FjYmk5Zm1PX1VoTF9QeXNGaDAtLURWdVFYRDBrNC1JWWFjMHc?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-02-12"", ""matched_text"": ""【産前クライシス調査】95%が悩む、ベビーグッズ選び「ママ任せ」が夫婦の溝に!? | BEFFY Inc.のプレスリリース - PR TIMES <a href=\""https://news.google.com/rss/articles/CBMiakFVX3lxTFBpa2prTXhuV2ZTekNQNWVtQWtJTl94Z0lzWkVweXl1WUFIWldxU0xJZnJiMnVJMnNzWV9mQy1LVUQxRTlXU0FjYmk5Zm1PX1VoTF9QeXNGaDAtLURWdVFYRDBrNC1JWWFjMHc?oc=5\"" target=\""_blank\"">【産前クライシス調査】95%が悩む、ベビーグッズ選び「ママ任せ」が夫婦の溝に!? | BEFFY Inc.のプレスリリース</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR TIMES</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PR_ACTIVITY"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[12],b37b0a50817a0971
39,明治,ほほえみ,明治ほほえみ,0-1,PRODUCT_LAUNCH,2026-03-02,,"ビフィズス菌と亜鉛を新配合！お子さまに対する栄養面での不安に応えるフォローアップミルク「明治ステップ」「明治ステップ らくらくキューブ」3月9日 発売／全国 - meiji.co.jp: ビフィズス菌と亜鉛を新配合！お子さまに対する栄養面での不安に応えるフォローアップミルク「明治ステップ」「明治ステップ らくらくキューブ」3月9日 発売／全国 - meiji.co.jp <a href=""https://news.google.com/rss/articles/CBMid0FVX3lxTFB1em9ZTmhTWEMxRDN0amhId1ZZc...",1-3歳児の保護者,明治ステップ らくらくキューブ,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,4,0.72,"{""title"": ""ビフィズス菌と亜鉛を新配合！お子さまに対する栄養面での不安に応えるフォローアップミルク「明治ステップ」「明治ステップ らくらくキューブ」3月9日 発売／全国 - meiji.co.jp"", ""url"": ""https://news.google.com/rss/articles/CBMid0FVX3lxTFB1em9ZTmhTWEMxRDN0amhId1ZZcnBqVGpYSXpUWkM0dl8wSFVraG1xX3NMRWVCWlBkUUl1d1FNOVZuNTk2c2R2S0pOdWZqMGNaLTZWR3FrMjJ6SnpKRmZpUzJuUklyZm1oOEhSRy1mZVZGRy15MU9Z?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-03-02"", ""matched_text"": ""ビフィズス菌と亜鉛を新配合！お子さまに対する栄養面での不安に応えるフォローアップミルク「明治ステップ」「明治ステップ らくらくキューブ」3月9日 発売／全国 - meiji.co.jp <a href=\""https://news.google.com/rss/articles/CBMid0FVX3lxTFB1em9ZTmhTWEMxRDN0amhId1ZZcnBqVGpYSXpUWkM0dl8wSFVraG1xX3NMRWVCWlBkUUl1d1FNOVZuNTk2c2R2S0pOdWZqMGNaLTZWR3FrMjJ6SnpKRmZpUzJuUklyZm1oOEhSRy1mZVZGRy15MU9Z?oc=5\"" target=\""_blank\"">ビフィズス菌と亜鉛を新配合！お子さまに対する栄養面での不安に応えるフォローアップミルク「明治ステップ」「明治ステップ らくらくキューブ」3月9日 発売／全国</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">meiji.co.jp</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PRODUCT_LAUNCH"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[14],a82fcded103f1640
40,明治,ステップ,明治ステップ,1-3,PRODUCT_LAUNCH,2026-03-02,,"ビフィズス菌と亜鉛を新配合！お子さまに対する栄養面での不安に応えるフォローアップミルク「明治ステップ」「明治ステップ らくらくキューブ」3月9日 発売／全国 - meiji.co.jp: ビフィズス菌と亜鉛を新配合！お子さまに対する栄養面での不安に応えるフォローアップミルク「明治ステップ」「明治ステップ らくらくキューブ」3月9日 発売／全国 - meiji.co.jp <a href=""https://news.google.com/rss/articles/CBMid0FVX3lxTFB1em9ZTmhTWEMxRDN0amhId1ZZc...",1-3歳児の保護者,明治ステップ らくらくキューブ,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,4,0.72,"{""title"": ""ビフィズス菌と亜鉛を新配合！お子さまに対する栄養面での不安に応えるフォローアップミルク「明治ステップ」「明治ステップ らくらくキューブ」3月9日 発売／全国 - meiji.co.jp"", ""url"": ""https://news.google.com/rss/articles/CBMid0FVX3lxTFB1em9ZTmhTWEMxRDN0amhId1ZZcnBqVGpYSXpUWkM0dl8wSFVraG1xX3NMRWVCWlBkUUl1d1FNOVZuNTk2c2R2S0pOdWZqMGNaLTZWR3FrMjJ6SnpKRmZpUzJuUklyZm1oOEhSRy1mZVZGRy15MU9Z?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-03-02"", ""matched_text"": ""ビフィズス菌と亜鉛を新配合！お子さまに対する栄養面での不安に応えるフォローアップミルク「明治ステップ」「明治ステップ らくらくキューブ」3月9日 発売／全国 - meiji.co.jp <a href=\""https://news.google.com/rss/articles/CBMid0FVX3lxTFB1em9ZTmhTWEMxRDN0amhId1ZZcnBqVGpYSXpUWkM0dl8wSFVraG1xX3NMRWVCWlBkUUl1d1FNOVZuNTk2c2R2S0pOdWZqMGNaLTZWR3FrMjJ6SnpKRmZpUzJuUklyZm1oOEhSRy1mZVZGRy15MU9Z?oc=5\"" target=\""_blank\"">ビフィズス菌と亜鉛を新配合！お子さまに対する栄養面での不安に応えるフォローアップミルク「明治ステップ」「明治ステップ らくらくキューブ」3月9日 発売／全国</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">meiji.co.jp</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PRODUCT_LAUNCH"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[40],ab4d66e53b8865e1
